track_uri,track_name,album,artist_name,track_pop,year,language,link
spotify:track:2zN2Gj1ymGyG5FjZY70P1f,Yeh Kahan Aa Gaye Hum,Silsila,Lata Mangeshkar,51,1980,hindi,https://open.spotify.com/track/spotify:track:2zN2Gj1ymGyG5FjZY70P1f?si=b0d970dc39ca4da1&nd=1
spotify:track:4wTCkMHovw8OQ9xs3sjaWM,Jeena Nahi,Tezaab,Amit Kumar,51,1980,hindi,https://open.spotify.com/track/spotify:track:4wTCkMHovw8OQ9xs3sjaWM?si=b0d970dc39ca4da1&nd=1
spotify:track:4TimJMbd97nFu5wW9DJXQ9,"Chhu Kar Mere Manko - From ""Yaarana""",Yaarana (Original Motion Picture Soundtrack),Kishore Kumar,52,1980,hindi,https://open.spotify.com/track/spotify:track:4TimJMbd97nFu5wW9DJXQ9?si=b0d970dc39ca4da1&nd=1
spotify:track:2d3hA3u1tT60HrlICs3K0H,So Gaya Yeh Jahan,Tezaab,Nitin Mukesh,51,1980,hindi,https://open.spotify.com/track/spotify:track:2d3hA3u1tT60HrlICs3K0H?si=b0d970dc39ca4da1&nd=1
spotify:track:04Erz9shwLnOL55apcDEAG,Kisi Nazar Ko Tera Intezar,Aitbaar,Asha Bhosle,51,1980,hindi,https://open.spotify.com/track/spotify:track:04Erz9shwLnOL55apcDEAG?si=b0d970dc39ca4da1&nd=1
spotify:track:3yRoV3XxY866zW6PZuwzXy,Ek Do Teen Char,Tezaab,Alka Yagnik,51,1980,hindi,https://open.spotify.com/track/spotify:track:3yRoV3XxY866zW6PZuwzXy?si=b0d970dc39ca4da1&nd=1
spotify:track:2eQAL7TZCiU1nXM3avyXtC,Too Mera Hero Hai,Hero,Anuradha Paudwal,51,1980,hindi,https://open.spotify.com/track/spotify:track:2eQAL7TZCiU1nXM3avyXtC?si=b0d970dc39ca4da1&nd=1
spotify:track:3j91k2v0AYunANIBULtcT8,Yaad Aa Raha Hai,Disco Dancer,Bappi Lahiri,50,1980,hindi,https://open.spotify.com/track/spotify:track:3j91k2v0AYunANIBULtcT8?si=b0d970dc39ca4da1&nd=1
spotify:track:6AAI3sxT9eLEpA3WJBusVA,My Name Is Lakhan,Ram Lakhan,Mohammed Aziz,50,1980,hindi,https://open.spotify.com/track/spotify:track:6AAI3sxT9eLEpA3WJBusVA?si=b0d970dc39ca4da1&nd=1
spotify:track:1CljcFs9C5K3V7esJYGTTu,Tumse Milkar Na Jane,Pyar Jhukta Nahin,Lata Mangeshkar,50,1980,hindi,https://open.spotify.com/track/spotify:track:1CljcFs9C5K3V7esJYGTTu?si=b0d970dc39ca4da1&nd=1
spotify:track:0Zq2n84Eplok8MnRE8P5hE,"Aap Jaisa Koi - From ""Qurbani""",Qurbani (Original Motion Picture Soundtrack),Nazia Hassan,49,1980,hindi,https://open.spotify.com/track/spotify:track:0Zq2n84Eplok8MnRE8P5hE?si=b0d970dc39ca4da1&nd=1
spotify:track:3YOWyqQrUPaVn0jxUFqYZb,Akele Hain To Kya Gam Hai,Qayamat Se Qayamat Tak,Alka Yagnik,50,1980,hindi,https://open.spotify.com/track/spotify:track:3YOWyqQrUPaVn0jxUFqYZb?si=b0d970dc39ca4da1&nd=1
spotify:track:2IBgWgpm2azZaWMJFyaRFy,Kate Nahin Kat Te,Mr. India,Kishore Kumar,51,1980,hindi,https://open.spotify.com/track/spotify:track:2IBgWgpm2azZaWMJFyaRFy?si=b0d970dc39ca4da1&nd=1
spotify:track:6OwFKrr9bG0cmvPKS2UUcw,Tumse Milke,Parinda (Original Motion Picture Soundtrack),Asha Bhosle,50,1980,hindi,https://open.spotify.com/track/spotify:track:6OwFKrr9bG0cmvPKS2UUcw?si=b0d970dc39ca4da1&nd=1
spotify:track:6Jls8hMpkggufRfwiqrCj3,Tum Itna Jo Muskura Rahe Ho,Arth,Jagjit Singh,48,1980,hindi,https://open.spotify.com/track/spotify:track:6Jls8hMpkggufRfwiqrCj3?si=b0d970dc39ca4da1&nd=1
spotify:track:5zDwjr2oLQhrMwTQwV1lTz,Tu Kal Chala Jayega,Naam,Manhar Udhas,48,1980,hindi,https://open.spotify.com/track/spotify:track:5zDwjr2oLQhrMwTQwV1lTz?si=b0d970dc39ca4da1&nd=1
spotify:track:27tGgkVwcQIMyfzstOHjgq,Main Teri Mohabbat Mein - 1,Tridev,Mohammed Aziz,49,1980,hindi,https://open.spotify.com/track/spotify:track:27tGgkVwcQIMyfzstOHjgq?si=b0d970dc39ca4da1&nd=1
spotify:track:6ZTtgpoGvCMWqzk8iSDobh,Lambi Judaai,Hero,Reshma,48,1980,hindi,https://open.spotify.com/track/spotify:track:6ZTtgpoGvCMWqzk8iSDobh?si=b0d970dc39ca4da1&nd=1
spotify:track:5PvtqSrQReayzAsmMO9SsV,"Har Kisiko Nahin Milta Yahan Pyar - From ""Janbaaz""",Janbaaz (Original Motion Picture Soundtrack),Manhar,47,1980,hindi,https://open.spotify.com/track/spotify:track:5PvtqSrQReayzAsmMO9SsV?si=b0d970dc39ca4da1&nd=1
spotify:track:61OuMhMwq1ukmfrOnrrQGV,Intaha Ho Gai Intezar Ki,Sharaabi,Kishore Kumar,49,1980,hindi,https://open.spotify.com/track/spotify:track:61OuMhMwq1ukmfrOnrrQGV?si=b0d970dc39ca4da1&nd=1
spotify:track:221V4MxzMsy5N7nDj7wODt,Dil Cheez Kya Hai,Umrao Jaan,Asha Bhosle,48,1980,hindi,https://open.spotify.com/track/spotify:track:221V4MxzMsy5N7nDj7wODt?si=b0d970dc39ca4da1&nd=1
spotify:track:5xRZ3H4YU8XHnBZpdRcQmX,Jab Hum Jawan Honge,Betaab,Lata Mangeshkar,47,1980,hindi,https://open.spotify.com/track/spotify:track:5xRZ3H4YU8XHnBZpdRcQmX?si=b0d970dc39ca4da1&nd=1
spotify:track:4zWbh8J8PKv9vkbXOYQghB,"Mujhe Chu Rahi Hain Teri Garam Sansen - From ""Swayamvar""",Swayamvar (Original Motion Picture Soundtrack),Mohammed Rafi,47,1980,hindi,https://open.spotify.com/track/spotify:track:4zWbh8J8PKv9vkbXOYQghB?si=b0d970dc39ca4da1&nd=1
spotify:track:4EWCkL6rAYxOUvXLtcWfKI,"Hothon Se Chhu Lo Tum - From ""Prem Geet""",Prem Geet (Original Motion Picture Soundtrack),Jagjit Singh,47,1980,hindi,https://open.spotify.com/track/spotify:track:4EWCkL6rAYxOUvXLtcWfKI?si=b0d970dc39ca4da1&nd=1
spotify:track:5BOGGfhRkPzaHIoXKzD4Bb,Surmayee Ankhiyon Mein - Happy Version,Sadma (Original Motion Picture Soundtrack),Ilaiyaraaja,46,1980,hindi,https://open.spotify.com/track/spotify:track:5BOGGfhRkPzaHIoXKzD4Bb?si=b0d970dc39ca4da1&nd=1
spotify:track:2SJPF5dyQdwMvx8CZ9xBfv,Tune Bechain Itna Ziada Kiya,Nagina,Mohammed Aziz,46,1980,hindi,https://open.spotify.com/track/spotify:track:2SJPF5dyQdwMvx8CZ9xBfv?si=b0d970dc39ca4da1&nd=1
spotify:track:5z3rPIHdMx8ozGiEtaMPBw,Hum Tum Dono Jab Mil Jayen,Ek Duuje Ke Liye,S. P. Balasubrahmanyam,46,1980,hindi,https://open.spotify.com/track/spotify:track:5z3rPIHdMx8ozGiEtaMPBw?si=b0d970dc39ca4da1&nd=1
spotify:track:3hiBVLrHQ3GMfTrnc39dC0,Gali Gali Mein,Tridev,Manhar Udhas,46,1980,hindi,https://open.spotify.com/track/spotify:track:3hiBVLrHQ3GMfTrnc39dC0?si=b0d970dc39ca4da1&nd=1
spotify:track:0SKjyWMX4fXxyVXkgGhdVM,"Hum Tumhen Chahte Hain - From ""Qurbani""",Qurbani (Original Motion Picture Soundtrack),Kanchan,46,1980,hindi,https://open.spotify.com/track/spotify:track:0SKjyWMX4fXxyVXkgGhdVM?si=b0d970dc39ca4da1&nd=1
spotify:track:0uYROCXW2Eo3HCBK3lROBd,Raat Baaqi Baat Baaqi,Namak Halaal,Shashi Kapoor,45,1980,hindi,https://open.spotify.com/track/spotify:track:0uYROCXW2Eo3HCBK3lROBd?si=b0d970dc39ca4da1&nd=1
spotify:track:6XZxtvrFoZMAz2iZmG5fmv,Mujhe Naulakha Mangawa De Re Full Verson,Sharaabi,Asha Bhosle,45,1980,hindi,https://open.spotify.com/track/spotify:track:6XZxtvrFoZMAz2iZmG5fmv?si=b0d970dc39ca4da1&nd=1
spotify:track:4vzxMUpjguMIFf3hN4yxLZ,Hawa Hawai,Mr. India,Kavita Krishnamurthy,44,1980,hindi,https://open.spotify.com/track/spotify:track:4vzxMUpjguMIFf3hN4yxLZ?si=b0d970dc39ca4da1&nd=1
spotify:track:6bd3RszjfhMqkVH0zIUFSo,Agar Tum Na Hote - Female Version,Agar Tum Na Hote (Original Motion Picture Soundtrack),R. D. Burman,44,1980,hindi,https://open.spotify.com/track/spotify:track:6bd3RszjfhMqkVH0zIUFSo?si=b0d970dc39ca4da1&nd=1
spotify:track:4RI96ANSvp6Vq2ZrrWh4LV,Tera Bemar Mera Dil,Chaalbaaz,Mohammed Aziz,43,1980,hindi,https://open.spotify.com/track/spotify:track:4RI96ANSvp6Vq2ZrrWh4LV?si=b0d970dc39ca4da1&nd=1
spotify:track:0WdMmMq7HxVgWOtHKZl8Ux,"Gori Ka Sajan, Sajan Ki Gori",Aakhree Raasta,S. Janaki,43,1980,hindi,https://open.spotify.com/track/spotify:track:0WdMmMq7HxVgWOtHKZl8Ux?si=b0d970dc39ca4da1&nd=1
spotify:track:0RpuTvo9AaApJ5uvh6vE6B,Tirchi Topiwale - 1,Tridev,Amit Kumar,43,1980,hindi,https://open.spotify.com/track/spotify:track:0RpuTvo9AaApJ5uvh6vE6B?si=b0d970dc39ca4da1&nd=1
spotify:track:05oQXL5mtuktNigwBOGs6y,"Laila O Laila - From ""Qurbani""",Qurbani (Original Motion Picture Soundtrack),Kanchan,44,1980,hindi,https://open.spotify.com/track/spotify:track:05oQXL5mtuktNigwBOGs6y?si=b0d970dc39ca4da1&nd=1
spotify:track:0d41cBuY33gD9FxFabnnmz,Jimmy Jimmy Jimmy Aaja,Disco Dancer,Parvati Khan,42,1980,hindi,https://open.spotify.com/track/spotify:track:0d41cBuY33gD9FxFabnnmz?si=b0d970dc39ca4da1&nd=1
spotify:track:1vppbacJniMi2UlctC547i,Main Teri Hoon Janam,Khoon Bhari Maang (Original Motion Picture Soundtrack),Sadhana Sargam,42,1980,hindi,https://open.spotify.com/track/spotify:track:1vppbacJniMi2UlctC547i?si=b0d970dc39ca4da1&nd=1
spotify:track:5erFfsJT4Vbtg01ZjqRmAl,Jhuki Jhuki Si Nazar - Jagjit,Arth,Jagjit Singh,41,1980,hindi,https://open.spotify.com/track/spotify:track:5erFfsJT4Vbtg01ZjqRmAl?si=b0d970dc39ca4da1&nd=1
spotify:track:3CoMCZaNOWWgCDeVCGD29q,I Am A Disco Dancer,Disco Dancer,Vijay Benedict,41,1980,hindi,https://open.spotify.com/track/spotify:track:3CoMCZaNOWWgCDeVCGD29q?si=b0d970dc39ca4da1&nd=1
spotify:track:6UAa8cVaMCUXeP3Ye40VNU,Na Jane Kahan Se,Chaalbaaz,Amit Kumar,42,1980,hindi,https://open.spotify.com/track/spotify:track:6UAa8cVaMCUXeP3Ye40VNU?si=b0d970dc39ca4da1&nd=1
spotify:track:7Kj2LWs6e9fed9NQ9rsD1y,Mere Jeevan Saathi,Ek Duuje Ke Liye,S. P. Balasubrahmanyam,40,1980,hindi,https://open.spotify.com/track/spotify:track:7Kj2LWs6e9fed9NQ9rsD1y?si=b0d970dc39ca4da1&nd=1
spotify:track:0fvCqPV9MeDkII4BiaAIpw,"Hanste Hanste Kat Jaye Raaste, Pt. 1",Khoon Bhari Maang (Original Motion Picture Soundtrack),Nitin Mukesh,40,1980,hindi,https://open.spotify.com/track/spotify:track:0fvCqPV9MeDkII4BiaAIpw?si=b0d970dc39ca4da1&nd=1
spotify:track:5x0e6FT9SODps1GBO87ord,"Salamat Rahe Dostana Hamara (Part I) - From ""Dostana""",Dostana (Original Motion Picture Soundtrack),Mohammed Rafi,39,1980,hindi,https://open.spotify.com/track/spotify:track:5x0e6FT9SODps1GBO87ord?si=b0d970dc39ca4da1&nd=1
spotify:track:1ckqw1F7l77z40D6n3zhXN,Aisa Sama Na Hota,Zameen Aasman (Original Motion Picture Soundtrack),R. D. Burman,39,1980,hindi,https://open.spotify.com/track/spotify:track:1ckqw1F7l77z40D6n3zhXN?si=b0d970dc39ca4da1&nd=1
spotify:track:6VNfa3kPUm3B6IvxJgeJTq,Hari Om Hari,Pyaara Dushman,Usha Uthup,38,1980,hindi,https://open.spotify.com/track/spotify:track:6VNfa3kPUm3B6IvxJgeJTq?si=b0d970dc39ca4da1&nd=1
spotify:track:45A5ewaDNmoZltJgLY8DTN,Mere Rang Mein Rangne Wali,Maine Pyar Kiya (Original Motion Picture Soundtrack),S. P. Balasubrahmanyam,40,1980,hindi,https://open.spotify.com/track/spotify:track:45A5ewaDNmoZltJgLY8DTN?si=b0d970dc39ca4da1&nd=1
spotify:track:75ugZHimGdv0PZ1G5qIIYo,Koi Yeh Kaise Bataye,Arth,Jagjit Singh,38,1980,hindi,https://open.spotify.com/track/spotify:track:75ugZHimGdv0PZ1G5qIIYo?si=b0d970dc39ca4da1&nd=1
spotify:track:1o4eIxb9TRqFqaCPyYwi2y,Ding Dong O Baby Sing,Hero,Anuradha Paudwal,38,1980,hindi,https://open.spotify.com/track/spotify:track:1o4eIxb9TRqFqaCPyYwi2y?si=b0d970dc39ca4da1&nd=1
spotify:track:74oHIY9jiEw1r6nvJNUPip,Pairody Song,Mr. India,Shabbir Kumar,38,1980,hindi,https://open.spotify.com/track/spotify:track:74oHIY9jiEw1r6nvJNUPip?si=b0d970dc39ca4da1&nd=1
spotify:track:7bDTWeFDvD7woi4BI14U26,Zooby Zooby,Dance Dance,Alisha Chinai,37,1980,hindi,https://open.spotify.com/track/spotify:track:7bDTWeFDvD7woi4BI14U26?si=b0d970dc39ca4da1&nd=1
spotify:track:0vrsBXufgKnB3ERO6Grc7O,Gazar Ne Kiya Hai Ishara,Tridev,Alka Yagnik,37,1980,hindi,https://open.spotify.com/track/spotify:track:0vrsBXufgKnB3ERO6Grc7O?si=b0d970dc39ca4da1&nd=1
spotify:track:46xLESZaIBrvUqZYgXN4hb,Yun Zindagi Ki,Saath Saath,Chitra Singh,37,1980,hindi,https://open.spotify.com/track/spotify:track:46xLESZaIBrvUqZYgXN4hb?si=b0d970dc39ca4da1&nd=1
spotify:track:0sX0r664Hx5fEJcHNrkjyE,"Pyar Do Pyar Lo - From ""Janbaaz""",Janbaaz (Original Motion Picture Soundtrack),Sapna,37,1980,hindi,https://open.spotify.com/track/spotify:track:0sX0r664Hx5fEJcHNrkjyE?si=b0d970dc39ca4da1&nd=1
spotify:track:0z7k4683bRrsdvFDoJsfvA,Auva Auva Koi Yahan Nache,Disco Dancer,Usha Uthup,38,1980,hindi,https://open.spotify.com/track/spotify:track:0z7k4683bRrsdvFDoJsfvA?si=b0d970dc39ca4da1&nd=1
spotify:track:5MeL6dWN9AFpse40b8Vx0k,"Sach Mere Yaar Hai - From ""Saagar""",Saagar (Original Motion Picture Soundtrack),S. P. Balasubrahmanyam,36,1980,hindi,https://open.spotify.com/track/spotify:track:5MeL6dWN9AFpse40b8Vx0k?si=b0d970dc39ca4da1&nd=1
spotify:track:12UeduMd5QBAc9RsR9Vk9o,Lagi Aaj Sawan Ki,Chandni (Original Motion Picture Soundtrack),Suresh Wadkar,36,1980,hindi,https://open.spotify.com/track/spotify:track:12UeduMd5QBAc9RsR9Vk9o?si=b0d970dc39ca4da1&nd=1
spotify:track:03sb8srA1ih6tjyhwWCX8d,Kahan Se Aaye Badra,Chashme Buddoor,Haimanti Sukla,36,1980,hindi,https://open.spotify.com/track/spotify:track:03sb8srA1ih6tjyhwWCX8d?si=b0d970dc39ca4da1&nd=1
spotify:track:0XPSzRRQw8KZZiRZE7jlYf,"Yamma Yamma - From ""Shaan""",Shaan (Original Motion Picture Soundtrack),Mohammed Rafi,35,1980,hindi,https://open.spotify.com/track/spotify:track:0XPSzRRQw8KZZiRZE7jlYf?si=b0d970dc39ca4da1&nd=1
spotify:track:0vQPx1bEzFD1F8uaUP4oyT,Naam Mera Premkali,Chaalbaaz,Kavita Krishnamurthy,34,1980,hindi,https://open.spotify.com/track/spotify:track:0vQPx1bEzFD1F8uaUP4oyT?si=b0d970dc39ca4da1&nd=1
spotify:track:01ZkjIRqNMAWWztoPracwL,Tere Meri Prem Kahani,Pighalta Aasman (Original Motion Picture Soundtrack),Kalyanji-Anandji,34,1980,hindi,https://open.spotify.com/track/spotify:track:01ZkjIRqNMAWWztoPracwL?si=b0d970dc39ca4da1&nd=1
spotify:track:4xZqbPztwDXPgrezWPLM23,Humen Tumse Pyar Kitna,Kudrat,Parveen Sultana,34,1980,hindi,https://open.spotify.com/track/spotify:track:4xZqbPztwDXPgrezWPLM23?si=b0d970dc39ca4da1&nd=1
spotify:track:1EygJHOnRZ8GcnWGVEKnRM,Phoolon Tumhein Pata Hai,Kissise Na Kehna (Original Motion Picture Soundtrack),Bappi Lahiri,34,1980,hindi,https://open.spotify.com/track/spotify:track:1EygJHOnRZ8GcnWGVEKnRM?si=b0d970dc39ca4da1&nd=1
spotify:track:208ChbPBSBt3zL2CSedILb,Doston Se Pyar Kiya - From 'Shaan' / Soundtrack Version,Shaan (Original Motion Picture Soundtrack),Usha Uthup,36,1980,hindi,https://open.spotify.com/track/spotify:track:208ChbPBSBt3zL2CSedILb?si=b0d970dc39ca4da1&nd=1
spotify:track:5znZEOuOCNhClIf0gkoHlD,"Baat Ban Jaye - From ""Qurbani""",Qurbani (Original Motion Picture Soundtrack),Biddu,33,1980,hindi,https://open.spotify.com/track/spotify:track:5znZEOuOCNhClIf0gkoHlD?si=b0d970dc39ca4da1&nd=1
spotify:track:34l8tg69B7kX3ZGEQmRtGd,"Samundar Mein Nahake - From ""Pukar""",Pukar (Original Motion Picture Soundtrack),R. D. Burman,33,1980,hindi,https://open.spotify.com/track/spotify:track:34l8tg69B7kX3ZGEQmRtGd?si=b0d970dc39ca4da1&nd=1
spotify:track:0QokAKX1ebC4lnAKaCzwIW,I Am A Street Dancer,Ilzaam,Amit Kumar,32,1980,hindi,https://open.spotify.com/track/spotify:track:0QokAKX1ebC4lnAKaCzwIW?si=b0d970dc39ca4da1&nd=1
spotify:track:6MOORaw1IPI6ipZkX9BmRw,Mere Jaesi Haseena,Armaan,Sharon Prabhakar,32,1980,hindi,https://open.spotify.com/track/spotify:track:6MOORaw1IPI6ipZkX9BmRw?si=b0d970dc39ca4da1&nd=1
spotify:track:4uAusgy2SGIDgjaghvUJfK,"John Jani Janardhan - From ""Naseeb""",Naseeb (Original Motion Picture Soundtrack),Mohammed Rafi,34,1980,hindi,https://open.spotify.com/track/spotify:track:4uAusgy2SGIDgjaghvUJfK?si=b0d970dc39ca4da1&nd=1
spotify:track:0RM721CN0X3HtwN5mQUn2R,Ramba Ho-Ho-Ho Samba Ho-Ho-Ho,Armaan,Usha Uthup,34,1980,hindi,https://open.spotify.com/track/spotify:track:0RM721CN0X3HtwN5mQUn2R?si=b0d970dc39ca4da1&nd=1
spotify:track:4Ht0ZeZY75v55IIU6smMT3,Main Aaya Tere Liye,Ilzaam,Nazia Hassan,32,1980,hindi,https://open.spotify.com/track/spotify:track:4Ht0ZeZY75v55IIU6smMT3?si=b0d970dc39ca4da1&nd=1
spotify:track:0IpBsj0mX9iY48h8OYn1CY,Chandni O Meri Chandni,Chandni (Original Motion Picture Soundtrack),Sridevi Kapoor,31,1980,hindi,https://open.spotify.com/track/spotify:track:0IpBsj0mX9iY48h8OYn1CY?si=b0d970dc39ca4da1&nd=1
spotify:track:0KSbp9IdwzPHxb8MC7C5Dv,Tutak Tutak Tutiyan - Amit Version,Ghar Ka Chiraag (Original Motion Picture Soundtrack),Amit Kumar,31,1980,hindi,https://open.spotify.com/track/spotify:track:0KSbp9IdwzPHxb8MC7C5Dv?si=b0d970dc39ca4da1&nd=1
spotify:track:3qgusIaXDEPvmXd0xna53t,Ye Din To Aata Hai,Mahaan,R. D. Burman,32,1980,hindi,https://open.spotify.com/track/spotify:track:3qgusIaXDEPvmXd0xna53t?si=b0d970dc39ca4da1&nd=1
spotify:track:3oroC7Oce9i5a9jZMlvk0M,Lakdi Ki Kathi,Masoom (Original Motion Picture Soundtrack),Vanita Mishra,31,1980,hindi,https://open.spotify.com/track/spotify:track:3oroC7Oce9i5a9jZMlvk0M?si=b0d970dc39ca4da1&nd=1
spotify:track:6dMaBL0avMjFAxJLSLEjvk,Dance Dance,Dance Dance,Vijay Benedict,31,1980,hindi,https://open.spotify.com/track/spotify:track:6dMaBL0avMjFAxJLSLEjvk?si=b0d970dc39ca4da1&nd=1
spotify:track:5smC5kSVuFxNZeoa2ZLUKu,"Mere Angne Mein, Pt. 1",Laawaris (Original Motion Picture Soundtrack),Amitabh Bachchan,28,1980,hindi,https://open.spotify.com/track/spotify:track:5smC5kSVuFxNZeoa2ZLUKu?si=b0d970dc39ca4da1&nd=1
spotify:track:2RZCBkw4R2mHfrbv82zZOG,Do Naina Aur Ek Kahani,Masoom (Original Motion Picture Soundtrack),Aarti Mukherji,28,1980,hindi,https://open.spotify.com/track/spotify:track:2RZCBkw4R2mHfrbv82zZOG?si=b0d970dc39ca4da1&nd=1
spotify:track:34kyAlWl29abvjFCLgdq4M,"Dil Lena Khel Hai Dildar Ka / Dialogue & Music : Laila , Majnu , Sheri , Farah (Zamaane Ko Dikhana Hai) - From ""Zamaane Ko Dikhana Hai""",Zamaane Ko Dikhana Hai (Original Motion Picture Soundtrack),R. D. Burman,30,1980,hindi,https://open.spotify.com/track/spotify:track:34kyAlWl29abvjFCLgdq4M?si=b0d970dc39ca4da1&nd=1
spotify:track:5iUtEinY5ki0LzFNGmU3Kp,Shyam Rang Ranga Re,Apne Paraye,K. J. Yesudas,28,1980,hindi,https://open.spotify.com/track/spotify:track:5iUtEinY5ki0LzFNGmU3Kp?si=b0d970dc39ca4da1&nd=1
spotify:track:7xCTX2SN9dXWqCEkN66D9S,Tujhse Naraz Nahin Zindagi - Male Vocals,Masoom (Original Motion Picture Soundtrack),Anup Ghoshal,27,1980,hindi,https://open.spotify.com/track/spotify:track:7xCTX2SN9dXWqCEkN66D9S?si=b0d970dc39ca4da1&nd=1
spotify:track:2ObmoOM8SeI62yx1t0ysq9,Huzur Is Kadar,Masoom (Original Motion Picture Soundtrack),Bhupinder Singh,26,1980,hindi,https://open.spotify.com/track/spotify:track:2ObmoOM8SeI62yx1t0ysq9?si=b0d970dc39ca4da1&nd=1
spotify:track:22bRQgCcwjYqhARxy3pJNl,Mohabbat Hai Kya Cheez,Prem Rog (Original Motion Picture Soundtrack),Suresh Wadkar,21,1980,hindi,https://open.spotify.com/track/spotify:track:22bRQgCcwjYqhARxy3pJNl?si=b0d970dc39ca4da1&nd=1
spotify:track:7AEIT2kqR4dYs2yh1hr7Ka,Maine Rab Se Tujhe,Karma (Original Motion Picture Soundtrack),Anuradha Paudwal,20,1980,hindi,https://open.spotify.com/track/spotify:track:7AEIT2kqR4dYs2yh1hr7Ka?si=b0d970dc39ca4da1&nd=1
spotify:track:7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Born In The U.S.A.,Bruce Springsteen,84,1980,english,https://open.spotify.com/track/spotify:track:7FwBtcecmlpc1sLySPXeGE?si=b0d970dc39ca4da1&nd=1
spotify:track:37Q5anxoGWYdRsyeXkkNoI,Heaven Is A Place On Earth,Greatest Vol.1 - Belinda Carlisle,Belinda Carlisle,71,1980,english,https://open.spotify.com/track/spotify:track:37Q5anxoGWYdRsyeXkkNoI?si=b0d970dc39ca4da1&nd=1
spotify:track:4tcauy2xyIv1q0ckvQmc4H,Material Girl - 2024 Remaster,Material Girl (2024 Remaster),Madonna,68,1980,english,https://open.spotify.com/track/spotify:track:4tcauy2xyIv1q0ckvQmc4H?si=b0d970dc39ca4da1&nd=1
spotify:track:5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,The Age of Consent,Bronski Beat,80,1980,english,https://open.spotify.com/track/spotify:track:5vmRQ3zELMLUQPo2FLQ76x?si=b0d970dc39ca4da1&nd=1
spotify:track:0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,Born In The U.S.A.,Bruce Springsteen,76,1980,english,https://open.spotify.com/track/spotify:track:0dOg1ySSI7NkpAe89Zo0b9?si=b0d970dc39ca4da1&nd=1
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,Hunting High and Low,a-ha,87,1980,english,https://open.spotify.com/track/spotify:track:2WfaOiMkCvy7F5fcp2zZ8L?si=b0d970dc39ca4da1&nd=1
spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,87,1980,english,https://open.spotify.com/track/spotify:track:4RvWPyQ5RL0ao9LPZeSouE?si=b0d970dc39ca4da1&nd=1
spotify:track:3LIaJyHeA9lxmskbFaez44,Lay All Your Love On Me,Super Trouper,ABBA,0,1980,english,https://open.spotify.com/track/spotify:track:3LIaJyHeA9lxmskbFaez44?si=b0d970dc39ca4da1&nd=1
spotify:track:0A4PZuepTcIQVvA5m7R0M1,Don't You (Forget About Me) - Remastered,Celebrate (Greatest Hits),Simple Minds,0,1980,english,https://open.spotify.com/track/spotify:track:0A4PZuepTcIQVvA5m7R0M1?si=b0d970dc39ca4da1&nd=1
spotify:track:7wuJGgpTNzbUyn26IOY6rj,Total Eclipse of the Heart,The Very Best of Bonnie Tyler,Bonnie Tyler,79,1980,english,https://open.spotify.com/track/spotify:track:7wuJGgpTNzbUyn26IOY6rj?si=b0d970dc39ca4da1&nd=1
spotify:track:1A2PWRltFrX8iB8IP3CUgo,St. Elmos Fire (Man in Motion),St. Elmo's Fire - Music From The Original Motion Picture Soundtrack,John Parr,65,1980,english,https://open.spotify.com/track/spotify:track:1A2PWRltFrX8iB8IP3CUgo?si=b0d970dc39ca4da1&nd=1
spotify:track:2374M0fQpWi3dLnB54qaLX,Africa,Toto IV,TOTO,86,1980,english,https://open.spotify.com/track/spotify:track:2374M0fQpWi3dLnB54qaLX?si=b0d970dc39ca4da1&nd=1
spotify:track:1K1TFdBh7NrDyKiwiJEmsy,Pretty in Pink,Talk Talk Talk,The Psychedelic Furs,62,1980,english,https://open.spotify.com/track/spotify:track:1K1TFdBh7NrDyKiwiJEmsy?si=b0d970dc39ca4da1&nd=1
spotify:track:1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Sweet Dreams (Are Made Of This),Eurythmics,85,1980,english,https://open.spotify.com/track/spotify:track:1TfqLAPs4K3s2rJMoCokcS?si=b0d970dc39ca4da1&nd=1
spotify:track:5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,An Innocent Man,Billy Joel,85,1980,english,https://open.spotify.com/track/spotify:track:5zA8vzDGqPl2AzZkEYQGKh?si=b0d970dc39ca4da1&nd=1
spotify:track:08mG3Y1vljYA6bvDt4Wqkj,Back In Black,Back In Black,AC/DC,85,1980,english,https://open.spotify.com/track/spotify:track:08mG3Y1vljYA6bvDt4Wqkj?si=b0d970dc39ca4da1&nd=1
spotify:track:37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Slippery When Wet,Bon Jovi,85,1980,english,https://open.spotify.com/track/spotify:track:37ZJ0p5Jm13JPevGcx4SkF?si=b0d970dc39ca4da1&nd=1
